GEOID,County,Tract,Total,Hispanic,White,Black,AmerInd,Asian,PacIsl,Other,Multi,White_per,Black_per,Hispanic_per,Asian_per
13135050528,Gwinnett County,Census Tract 505.28,5375,725,2655,796,4,924,3,30,238,49.395348837209305,14.809302325581394,13.488372093023257,17.190697674418605
13135050529,Gwinnett County,Census Tract 505.29,4346,1097,1542,797,9,700,0,15,186,35.480901978831106,18.33870225494708,25.241601472618502,16.106764841233318
13135050530,Gwinnett County,Census Tract 505.30,6057,798,2091,1141,3,1751,6,46,221,34.52204061416543,18.83770843651973,13.174839029222388,28.90870067690276
13135050536,Gwinnett County,Census Tract 505.36,6810,2434,1298,2103,13,731,2,45,184,19.06020558002937,30.88105726872247,35.74155653450808,10.734214390602055
13135050537,Gwinnett County,Census Tract 505.37,5587,1524,816,2635,24,333,0,54,201,14.605333810631823,47.163057096831935,27.277608734562374,5.960264900662252
13135050539,Gwinnett County,Census Tract 505.39,6035,3180,576,1467,17,587,0,44,164,9.544324772162387,24.308202154101078,52.692626346313176,9.726594863297432
13135050541,Gwinnett County,Census Tract 505.41,4867,2101,563,1798,15,194,0,35,161,11.567700842408055,36.94267515923567,43.168276145469484,3.986028354222314
13135050542,Gwinnett County,Census Tract 505.42,5366,1419,605,2262,7,857,5,40,171,11.274692508386135,42.15430488259411,26.44427879239657,15.970928065598212
13135050549,Gwinnett County,Census Tract 505.49,5136,1260,1963,865,6,832,5,31,174,38.22040498442368,16.84190031152648,24.53271028037383,16.1993769470405
13135050550,Gwinnett County,Census Tract 505.50,4175,1788,992,901,7,340,0,25,122,23.76047904191617,21.580838323353294,42.82634730538922,8.1437125748503
13135050551,Gwinnett County,Census Tract 505.51,4448,1309,855,1081,0,1045,1,32,125,19.222122302158272,24.303057553956833,29.42895683453237,23.493705035971225
13135050552,Gwinnett County,Census Tract 505.52,3952,814,1377,792,8,809,0,27,125,34.843117408906885,20.040485829959515,20.597165991902834,20.470647773279353
13135050553,Gwinnett County,Census Tract 505.53,3693,731,1362,715,4,729,3,10,139,36.88058489033306,19.36095315461684,19.794205253181694,19.740048740861088
13135050554,Gwinnett County,Census Tract 505.54,4582,2219,446,873,3,926,4,16,95,9.733740724574421,19.052815364469662,48.42863378437364,20.20951549541685
13135050555,Gwinnett County,Census Tract 505.55,4514,1432,611,891,4,1482,2,26,66,13.535666814355338,19.73859105006646,31.723526805494018,32.83119184758529
13135050556,Gwinnett County,Census Tract 505.56,5754,2593,789,1451,6,763,1,41,110,13.712200208550573,25.217240180743833,45.06430309350017,13.260340632603407
13135050557,Gwinnett County,Census Tract 505.57,2984,1232,799,482,5,405,5,10,46,26.776139410187668,16.152815013404826,41.28686327077748,13.572386058981234
13135050558,Gwinnett County,Census Tract 505.58,2435,984,526,478,1,369,0,13,64,21.60164271047228,19.630390143737166,40.41067761806982,15.154004106776181
13135050559,Gwinnett County,Census Tract 505.59,5067,2018,826,1316,6,736,1,21,143,16.301559107953423,25.971975527925796,39.826327215314784,14.525360173672786
13135050560,Gwinnett County,Census Tract 505.60,3846,337,1063,886,2,1410,3,39,106,27.63910556422257,23.036921476859074,8.76235049401976,36.661466458658346
13151070109,Henry County,Census Tract 701.09,3401,232,1237,1716,7,58,5,20,126,36.37165539547192,50.45574830932079,6.8215230814466326,1.7053807703616581
13151070113,Henry County,Census Tract 701.13,4266,963,1503,1467,19,125,6,17,166,35.232067510548525,34.38818565400844,22.573839662447256,2.9301453352086266
13135050565,Gwinnett County,Census Tract 505.65,4513,786,1677,829,10,978,0,30,203,37.15931752714381,18.369155772213606,17.416352758697098,21.670729005096387
13135050562,Gwinnett County,Census Tract 505.62,4442,1706,832,1113,20,558,0,42,171,18.730301665916254,25.05628095452499,38.40612336785232,12.561909049977487
13135050563,Gwinnett County,Census Tract 505.63,4080,713,1457,1456,9,260,0,23,162,35.71078431372549,35.68627450980392,17.47549019607843,6.372549019607843
13135050564,Gwinnett County,Census Tract 505.64,3462,705,696,1813,4,104,0,16,124,20.103986135181977,52.368573079144994,20.363951473136915,3.004043905257077
13135050566,Gwinnett County,Census Tract 505.66,3968,714,1613,772,4,684,3,25,153,40.650201612903224,19.45564516129032,17.993951612903224,17.237903225806452
13135050567,Gwinnett County,Census Tract 505.67,4829,1497,765,1603,8,814,11,27,104,15.841789190308553,33.19527852557465,31.000207082211638,16.856492027334852
13135050568,Gwinnett County,Census Tract 505.68,4450,1191,889,1732,4,474,1,28,131,19.97752808988764,38.92134831460674,26.764044943820224,10.651685393258427
13135050569,Gwinnett County,Census Tract 505.69,5645,1330,895,2997,9,175,6,55,178,15.854738706820196,53.09123117803366,23.560673162090346,3.100088573959256
13135050570,Gwinnett County,Census Tract 505.70,4040,1002,891,1776,3,178,1,23,166,22.054455445544555,43.960396039603964,24.801980198019802,4.405940594059405
13135050561,Gwinnett County,Census Tract 505.61,4511,1725,487,1407,5,753,0,27,107,10.795832409665262,31.190423409443586,38.239858124584345,16.692529372644646
13057090101,Cherokee County,Census Tract 901.01,4224,185,3779,44,15,5,0,13,183,89.46496212121212,1.0416666666666665,4.379734848484849,0.11837121212121213
13057090102,Cherokee County,Census Tract 901.02,5376,262,4579,229,13,42,1,22,228,85.17485119047619,4.2596726190476195,4.873511904761905,0.78125
13057090103,Cherokee County,Census Tract 901.03,2121,82,1929,15,2,3,0,14,76,90.94766619519095,0.7072135785007072,3.866100895803866,0.14144271570014144
13057090201,Cherokee County,Census Tract 902.01,2455,100,2235,25,6,17,0,3,69,91.0386965376782,1.0183299389002036,4.0733197556008145,0.6924643584521385
13057090202,Cherokee County,Census Tract 902.02,6655,247,5951,188,22,28,3,18,198,89.42148760330578,2.8249436513899324,3.711495116453794,0.42073628850488354
13057090301,Cherokee County,Census Tract 903.01,5785,459,4697,234,18,112,10,25,230,81.19273984442523,4.044943820224719,7.9343128781331025,1.9360414866032842
13057090302,Cherokee County,Census Tract 903.02,2478,147,2153,55,5,14,0,9,95,86.88458434221145,2.2195318805488298,5.932203389830509,0.5649717514124294
13057090303,Cherokee County,Census Tract 903.03,6645,424,5588,234,8,90,0,32,269,84.09330323551542,3.5214446952595937,6.380737396538751,1.3544018058690745
13057090401,Cherokee County,Census Tract 904.01,5566,2173,2560,596,13,18,3,22,181,45.99353215954006,10.707869205892921,39.0406036651096,0.32339202299676606
13057090402,Cherokee County,Census Tract 904.02,6801,1019,4820,533,21,74,3,17,314,70.8719305984414,7.837082781943831,14.983090721952655,1.0880752830466107
13057090503,Cherokee County,Census Tract 905.03,4680,327,3953,106,10,92,3,10,179,84.46581196581197,2.264957264957265,6.987179487179487,1.9658119658119657
13057090504,Cherokee County,Census Tract 905.04,5117,319,4334,162,11,61,0,30,200,84.69806527262067,3.1659175298026185,6.234121555598984,1.1921047488762948
13057090505,Cherokee County,Census Tract 905.05,5803,296,4893,232,1,90,6,17,268,84.31845597104946,3.9979321040840947,5.100809925900396,1.5509219369291747
13057090506,Cherokee County,Census Tract 905.06,4471,197,3971,61,7,33,1,10,191,88.81681950346677,1.3643480205770522,4.406173115634086,0.7380899127711922
13057090507,Cherokee County,Census Tract 905.07,2142,105,1913,29,1,14,5,15,60,89.30905695611578,1.353874883286648,4.901960784313726,0.6535947712418301
13057090603,Cherokee County,Census Tract 906.03,6216,1130,4321,384,20,88,0,35,238,69.51415701415702,6.177606177606178,18.17889317889318,1.4157014157014158
13057090604,Cherokee County,Census Tract 906.04,3555,982,2034,336,12,16,0,9,166,57.21518987341773,9.451476793248945,27.623066104078763,0.450070323488045
13121002801,Fulton County,Census Tract 28.01,4441,315,1233,2234,10,440,0,29,180,27.764017113262778,50.303985588831345,7.092997072731366,9.907678450799368
13121002802,Fulton County,Census Tract 28.02,3462,209,786,1979,13,296,9,23,147,22.703639514731368,57.16348931253611,6.0369728480647025,8.54997111496245
13121002900,Fulton County,Census Tract 29,2553,132,1475,696,6,102,0,11,131,57.77516647081864,27.262044653348998,5.170387779083431,3.9952996474735603
13121003000,Fulton County,Census Tract 30,4058,228,3131,289,2,185,2,24,197,77.1562345983243,7.121734844751108,5.618531296205028,4.558896007885658
13121003100,Fulton County,Census Tract 31,2250,200,1315,484,1,118,2,10,120,58.44444444444444,21.511111111111113,8.88888888888889,5.2444444444444445
13121003200,Fulton County,Census Tract 32,2426,190,1688,342,1,52,2,15,136,69.57955482275351,14.097279472382523,7.831821929101402,2.1434460016488046
13121010527,Fulton County,Census Tract 105.27,5847,797,328,4470,7,37,3,29,176,5.609714383444501,76.44946126218574,13.630921840259964,0.6328031469129468
13121010528,Fulton County,Census Tract 105.28,4398,831,273,3153,9,31,0,11,90,6.207366984993179,71.69167803547067,18.89495225102319,0.7048658481127785
13121010529,Fulton County,Census Tract 105.29,6290,201,140,5739,2,23,2,43,140,2.2257551669316373,91.24006359300478,3.195548489666137,0.3656597774244833
13121010530,Fulton County,Census Tract 105.30,2804,65,65,2576,7,13,0,17,61,2.3181169757489304,91.86875891583452,2.3181169757489304,0.46362339514978607
13121010531,Fulton County,Census Tract 105.31,3166,145,54,2815,1,9,0,46,96,1.705622236260265,88.91345546430827,4.57991156032849,0.28427037271004424
13121010532,Fulton County,Census Tract 105.32,3765,136,94,3397,4,9,3,42,80,2.49667994687915,90.22576361221779,3.6122177954847277,0.2390438247011952
13121010533,Fulton County,Census Tract 105.33,2201,69,47,2004,4,15,2,24,36,2.1353930031803725,91.04952294411632,3.134938664243526,0.6815084052703316
13121010534,Fulton County,Census Tract 105.34,3847,277,317,3055,3,87,0,30,78,8.240187158825059,79.41252924356641,7.20041590850013,2.26150246945672
13121010535,Fulton County,Census Tract 105.35,3129,330,388,2307,2,19,1,3,79,12.400127836369448,73.72962607861938,10.546500479386385,0.6072227548737615
13121010536,Fulton County,Census Tract 105.36,3887,132,136,3429,4,28,0,37,121,3.4988422948289166,88.21713403653203,3.3959351685104195,0.7203498842294829
13121010537,Fulton County,Census Tract 105.37,3821,158,44,3468,0,13,0,31,107,1.151531012823868,90.7615807380267,4.13504318241298,0.3402250719706883
13121010538,Fulton County,Census Tract 105.38,3181,128,540,2423,3,5,0,13,69,16.975793775542282,76.17101540396102,4.023891857906318,0.15718327569946558
13121010539,Fulton County,Census Tract 105.39,3927,137,133,3512,3,26,0,27,89,3.3868092691622103,89.43213649096002,3.4886681945505473,0.6620830150241914
13121010540,Fulton County,Census Tract 105.40,3800,387,243,2962,1,67,2,29,109,6.394736842105263,77.94736842105263,10.18421052631579,1.7631578947368423
13121010601,Fulton County,Census Tract 106.01,3064,162,845,1902,17,26,1,11,100,27.57832898172324,62.07571801566579,5.287206266318538,0.8485639686684074
13121010603,Fulton County,Census Tract 106.03,3466,135,118,3100,7,24,0,26,56,3.4045008655510673,89.44027697634161,3.8949798038084245,0.6924408540103866
13121010604,Fulton County,Census Tract 106.04,3372,204,72,2951,3,26,0,23,93,2.135231316725979,87.51482799525505,6.049822064056939,0.771055753262159
13121010801,Fulton County,Census Tract 108.01,2637,602,681,1110,6,84,2,37,115,25.82480091012514,42.093287827076225,22.828972317026924,3.1854379977246867
13121010802,Fulton County,Census Tract 108.02,3916,1464,893,1229,18,178,1,20,113,22.803881511746678,31.38406537282942,37.38508682328907,4.545454545454546
13135050111,Gwinnett County,Census Tract 501.11,2372,896,1037,288,4,62,0,9,76,43.71838111298482,12.141652613827993,37.77403035413153,2.6138279932546373
13135050112,Gwinnett County,Census Tract 501.12,5075,1375,2120,884,8,449,3,23,213,41.77339901477832,17.418719211822662,27.093596059113302,8.847290640394089
13135050113,Gwinnett County,Census Tract 501.13,6131,1556,2004,1172,2,1099,2,43,253,32.686348067199475,19.11596803131626,25.379220355570055,17.925297667590932
13135050114,Gwinnett County,Census Tract 501.14,3068,776,1565,284,3,307,0,27,106,51.01043024771839,9.256844850065189,25.293350717079534,10.00651890482399
13135050115,Gwinnett County,Census Tract 501.15,4166,1172,1919,593,3,313,1,13,152,46.06337013922228,14.234277484397504,28.132501200192028,7.513202112337974
13135050116,Gwinnett County,Census Tract 501.16,7036,489,3862,718,6,1595,10,26,330,54.88914155770323,10.204661739624788,6.949971574758386,22.669130187606594
13135050117,Gwinnett County,Census Tract 501.17,3987,403,2459,380,9,549,3,24,160,61.67544519688989,9.530975670930525,10.107850514171055,13.769751693002258
13135050118,Gwinnett County,Census Tract 501.18,2752,722,1294,387,0,228,0,11,110,47.020348837209305,14.0625,26.235465116279073,8.284883720930232
13135050119,Gwinnett County,Census Tract 501.19,5374,772,2443,614,10,1271,0,32,232,45.459620394492,11.425381466319315,14.36546334201712,23.650911797543728
13135050120,Gwinnett County,Census Tract 501.20,2361,227,1629,236,3,133,0,22,111,68.99618805590852,9.995764506565015,9.61457009741635,5.633206268530284
13135050121,Gwinnett County,Census Tract 501.21,6334,1028,3424,935,9,593,3,51,291,54.05746763498579,14.761604041679824,16.229870539943164,9.362172402904957
13135050205,Gwinnett County,Census Tract 502.05,4401,860,1567,834,6,854,7,32,241,35.60554419450125,18.950238582140422,19.54101340604408,19.404680754374006
13135050215,Gwinnett County,Census Tract 502.15,2935,496,443,790,5,1094,0,24,83,15.093696763202727,26.916524701873932,16.899488926746166,37.27427597955707
13135050218,Gwinnett County,Census Tract 502.18,5002,1714,1560,609,11,957,2,14,135,31.187524990004,12.175129948020793,34.266293482606955,19.13234706117553
13135050219,Gwinnett County,Census Tract 502.19,3566,458,1188,886,3,878,0,21,132,33.31463825014021,24.84576556365676,12.843522153673584,24.621424565339318
13135050221,Gwinnett County,Census Tract 502.21,4244,1331,888,883,3,968,0,35,136,20.923656927426958,20.80584354382658,31.36192271442036,22.808671065032986
13135050222,Gwinnett County,Census Tract 502.22,5157,919,1524,920,7,1595,0,47,145,29.552065154159397,17.839829358153967,17.820438239286407,30.92883459375606
13135050223,Gwinnett County,Census Tract 502.23,5858,730,2411,1286,18,1125,1,50,237,41.15739160122909,21.95288494366678,12.461590986684875,19.20450665756231
13135050224,Gwinnett County,Census Tract 502.24,3984,379,1520,567,10,1306,4,27,171,38.152610441767074,14.231927710843372,9.513052208835342,32.78112449799197
13135050225,Gwinnett County,Census Tract 502.25,4293,787,1704,1166,5,441,0,31,159,39.69252271139064,27.160493827160494,18.332168646634056,10.272536687631026
13135050226,Gwinnett County,Census Tract 502.26,3749,969,1135,933,6,549,2,21,134,30.27473993064817,24.886636436383036,25.846892504667913,14.643905041344357
13135050227,Gwinnett County,Census Tract 502.27,2180,402,1238,311,0,125,0,15,89,56.78899082568807,14.266055045871559,18.440366972477065,5.73394495412844
13135050228,Gwinnett County,Census Tract 502.28,4581,795,1053,1886,9,601,2,33,202,22.98624754420432,41.1700502073783,17.354289456450555,13.119406243178345
13135050229,Gwinnett County,Census Tract 502.29,3229,1273,294,1310,1,219,2,28,102,9.104986063796842,40.56983586249613,39.42397026943326,6.782285537318056
13135050230,Gwinnett County,Census Tract 502.30,3554,1230,468,783,2,957,11,18,85,13.168261114237477,22.031513787281938,34.608891389983114,26.927405740011256
13135050231,Gwinnett County,Census Tract 502.31,5179,507,1586,836,9,2006,0,40,195,30.623672523653216,16.142112376906738,9.789534659200617,38.73334620583124
13135050232,Gwinnett County,Census Tract 502.32,2624,189,814,283,3,1197,0,15,123,31.021341463414636,10.785060975609756,7.202743902439024,45.61737804878049
13135050233,Gwinnett County,Census Tract 502.33,3389,407,851,441,8,1576,0,8,98,25.110652109766896,13.012688108586604,12.009442313366774,46.50339333136618
13135050234,Gwinnett County,Census Tract 502.34,3776,410,1818,428,8,939,0,27,146,48.146186440677965,11.334745762711865,10.858050847457628,24.86758474576271
13135050235,Gwinnett County,Census Tract 502.35,5961,591,1832,1135,4,2105,1,35,258,30.733098473410504,19.040429458144605,9.914443885254153,35.31286696862942
13135050236,Gwinnett County,Census Tract 502.36,2819,334,420,715,6,1251,0,15,78,14.89890031926215,25.363604114934375,11.848173111032281,44.37743880808797
13135050237,Gwinnett County,Census Tract 502.37,3693,236,1804,416,2,1087,0,17,131,48.84917411318711,11.264554562686163,6.390468453831573,29.434064446249664
13135050238,Gwinnett County,Census Tract 502.38,4654,316,1375,1021,8,1766,1,44,123,29.544477868500213,21.938117748173614,6.7898581865062315,37.94585302965191
13135050239,Gwinnett County,Census Tract 502.39,5183,339,1830,701,10,2065,5,35,198,35.307736831950606,13.524985529616051,6.540613544279375,39.841790468840436
13135050240,Gwinnett County,Census Tract 502.40,4032,370,1522,644,2,1275,1,34,184,37.74801587301587,15.972222222222221,9.1765873015873,31.622023809523807
13063040636,Clayton County,Census Tract 406.36,5184,380,821,3700,8,120,0,25,130,15.837191358024691,71.37345679012346,7.330246913580248,2.314814814814815
13063040637,Clayton County,Census Tract 406.37,3227,214,89,2767,5,36,2,17,97,2.7579795475674,85.74527424852805,6.631546327858692,1.1155872327238923
13063040638,Clayton County,Census Tract 406.38,3542,204,289,2823,9,78,0,37,102,8.15923207227555,79.70073404856014,5.759457933370977,2.20214568040655
13063040639,Clayton County,Census Tract 406.39,4374,264,287,3624,1,80,0,17,101,6.561499771376314,82.85322359396433,6.035665294924554,1.8289894833104712
13063980000,Clayton County,Census Tract 9800,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
13067031417,Cobb County,Census Tract 314.17,2676,606,589,1330,6,42,0,15,88,22.010463378176382,49.70104633781764,22.6457399103139,1.5695067264573992
13067031506,Cobb County,Census Tract 315.06,5991,1071,1953,2533,8,126,5,35,260,32.598898347521285,42.28008679686196,17.876815222834253,2.103154732098147
13067031507,Cobb County,Census Tract 315.07,3549,627,623,2130,3,35,0,26,105,17.554240631163708,60.01690617075233,17.666948436179204,0.9861932938856016
13067031510,Cobb County,Census Tract 315.10,3572,692,680,1939,0,95,0,33,133,19.036954087346025,54.28331466965286,19.372900335946248,2.6595744680851063
13067031511,Cobb County,Census Tract 315.11,5638,437,1782,3032,11,84,6,62,224,31.606952820148987,53.77793543809861,7.75097552323519,1.489890031926215
13067031512,Cobb County,Census Tract 315.12,5440,624,1534,2933,9,53,3,53,231,28.198529411764707,53.915441176470594,11.470588235294118,0.9742647058823529
13067031513,Cobb County,Census Tract 315.13,4261,499,972,2507,20,62,2,25,174,22.811546585308612,58.83595400140812,11.710865993898146,1.4550574982398499
13067031514,Cobb County,Census Tract 315.14,2752,406,1018,1109,9,38,2,35,135,36.991279069767444,40.29796511627907,14.752906976744187,1.380813953488372
13067031515,Cobb County,Census Tract 315.15,4123,422,1397,2001,11,115,0,20,157,33.88309483385884,48.532621877273826,10.235265583313122,2.7892311423720595
13067031516,Cobb County,Census Tract 315.16,2471,189,783,1327,2,51,12,8,99,31.68757588021044,53.7029542695265,7.64872521246459,2.063941723998381
13067031517,Cobb County,Census Tract 315.17,3661,859,1144,1347,16,156,1,40,98,31.248292816170448,36.79322589456432,23.463534553400713,4.261130838568697
13067031518,Cobb County,Census Tract 315.18,2837,706,686,1241,6,47,0,41,110,24.18047232992598,43.7433909058865,24.88544236869933,1.6566795911173775
13089022016,DeKalb County,Census Tract 220.16,3612,104,245,2265,5,861,0,28,104,6.782945736434108,62.707641196013284,2.8792912513842746,23.837209302325583
13089022100,DeKalb County,Census Tract 221,4176,234,908,2590,21,239,2,30,152,21.743295019157088,62.02107279693486,5.603448275862069,5.723180076628352
13089022203,DeKalb County,Census Tract 222.03,2435,126,1061,768,2,363,0,11,104,43.572895277207394,31.54004106776181,5.174537987679671,14.907597535934292
13089022205,DeKalb County,Census Tract 222.05,3579,423,1533,852,11,546,0,14,200,42.83319362950545,23.805532271584244,11.81894383906119,15.255658005029337
13089022206,DeKalb County,Census Tract 222.06,4097,259,1241,869,24,1500,0,44,160,30.29045643153527,21.210641933121796,6.321698804002929,36.6121552355382
13089022302,DeKalb County,Census Tract 223.02,4538,320,2837,551,7,579,0,34,210,62.5165271044513,12.141912736888496,7.051564565888056,12.758924636403702
13089022303,DeKalb County,Census Tract 223.03,3236,190,2214,423,0,224,1,13,171,68.41779975278122,13.071693448702101,5.871446229913473,6.9221260815822
13089022304,DeKalb County,Census Tract 223.04,3214,234,2075,219,0,529,1,22,134,64.56129433727442,6.813939016801493,7.280647168637213,16.459240821406347
13089022401,DeKalb County,Census Tract 224.01,4498,304,3406,330,4,236,0,23,195,75.72254335260115,7.336594041796355,6.75855935971543,5.246776345042241
13089022403,DeKalb County,Census Tract 224.03,4119,145,3393,147,3,209,0,27,195,82.37436270939548,3.5688273852876913,3.5202719106579266,5.07404709881039
13089022404,DeKalb County,Census Tract 224.04,4108,192,1490,1559,0,731,0,9,127,36.27069133398248,37.95034079844206,4.673807205452775,17.794547224926973
13089022405,DeKalb County,Census Tract 224.05,2788,175,1011,969,2,529,4,6,92,36.262553802008604,34.756097560975604,6.276901004304161,18.974175035868004
13089022501,DeKalb County,Census Tract 225.01,3960,165,2265,1135,7,172,0,25,191,57.1969696969697,28.66161616161616,4.166666666666666,4.343434343434343
13089022502,DeKalb County,Census Tract 225.02,2861,146,2255,141,4,138,0,9,168,78.81859489688921,4.928346731911919,5.103110800419434,4.82348829080741
13089022601,DeKalb County,Census Tract 226.01,4788,250,3312,636,5,300,2,15,268,69.17293233082707,13.283208020050125,5.221386800334169,6.265664160401002
13089022602,DeKalb County,Census Tract 226.02,2475,147,1742,205,3,183,0,25,170,70.38383838383838,8.282828282828284,5.9393939393939394,7.3939393939393945
13089022700,DeKalb County,Census Tract 227,5425,291,3652,876,7,217,6,30,346,67.31797235023042,16.147465437788018,5.364055299539171,4
13089022800,DeKalb County,Census Tract 228,4297,233,2847,713,10,202,0,29,263,66.25552711193856,16.592971840819175,5.422387712357459,4.700954154060972
13089022900,DeKalb County,Census Tract 229,4544,292,2747,1032,7,199,5,26,236,60.453345070422536,22.711267605633804,6.426056338028169,4.379401408450704
13089023000,DeKalb County,Census Tract 230,2182,85,1728,198,1,50,2,11,107,79.19340054995418,9.074243813015583,3.895508707607699,2.2914757103574703
13089023101,DeKalb County,Census Tract 231.01,4281,214,1184,2592,7,59,1,22,202,27.657089465078254,60.54660126138752,4.998832048586778,1.3781826676010278
13089023102,DeKalb County,Census Tract 231.02,3289,119,1297,1691,5,40,3,11,123,39.43447856491335,51.413803587716636,3.6181210094253577,1.2161751292186074
13089023107,DeKalb County,Census Tract 231.07,4482,290,1071,2836,6,77,2,39,161,23.895582329317268,63.27532351628737,6.470325747434182,1.717983043284248
13089023108,DeKalb County,Census Tract 231.08,4429,159,366,3687,10,43,3,26,135,8.263716414540529,83.24678256942877,3.589975163693836,0.9708737864077669
13089023111,DeKalb County,Census Tract 231.11,1870,155,148,1424,8,89,0,9,37,7.914438502673797,76.14973262032085,8.288770053475936,4.759358288770053
13089023112,DeKalb County,Census Tract 231.12,3480,152,212,2920,13,85,0,16,82,6.091954022988506,83.9080459770115,4.3678160919540225,2.442528735632184
13089023113,DeKalb County,Census Tract 231.13,2985,183,1175,1303,1,139,0,26,158,39.36348408710218,43.651591289782246,6.130653266331659,4.656616415410386
13089023114,DeKalb County,Census Tract 231.14,2948,179,402,1882,15,351,0,24,95,13.636363636363635,63.839891451831754,6.0719131614654005,11.906377204884668
13057090704,Cherokee County,Census Tract 907.04,3777,444,2989,122,9,27,5,22,159,79.13688112258406,3.2300767805136354,11.755361397934868,0.7148530579825259
13057090605,Cherokee County,Census Tract 906.05,3855,1953,1614,150,17,20,0,7,94,41.86770428015564,3.8910505836575875,50.66147859922179,0.5188067444876783
13057090606,Cherokee County,Census Tract 906.06,4499,919,3127,232,2,20,3,6,190,69.50433429651034,5.156701489219826,20.426761502556122,0.44454323182929534
13057090703,Cherokee County,Census Tract 907.03,4699,611,3468,313,12,87,0,8,200,73.80293679506278,6.660991700361779,13.002766546073632,1.851457756969568
13067031112,Cobb County,Census Tract 311.12,5763,349,3258,1343,9,492,2,24,286,56.53305570015617,23.303834808259587,6.05587367690439,8.537220197813639
13067031113,Cobb County,Census Tract 311.13,1396,255,300,701,5,41,0,17,77,21.48997134670487,50.214899713467055,18.26647564469914,2.9369627507163325
13067031114,Cobb County,Census Tract 311.14,6880,1583,1749,2475,16,675,2,76,304,25.42151162790698,35.973837209302324,23.008720930232556,9.811046511627906
13067031115,Cobb County,Census Tract 311.15,4645,1328,1617,1291,4,189,2,36,178,34.81162540365985,27.793326157158234,28.58988159311087,4.0688912809472555
13067031116,Cobb County,Census Tract 311.16,4764,1591,1239,1518,7,184,0,21,204,26.007556675062972,31.863979848866496,33.39630562552477,3.8623005877413936
13067031117,Cobb County,Census Tract 311.17,5691,603,3411,1119,13,246,0,56,243,59.9367422245651,19.662625197680548,10.595677385345283,4.322614654717976
13067031118,Cobb County,Census Tract 311.18,5993,438,3352,1463,17,379,2,31,311,55.931920574003,24.41181378274654,7.308526614383447,6.324044718838645
13067031119,Cobb County,Census Tract 311.19,4172,1125,1266,1469,17,111,4,26,154,30.34515819750719,35.21093000958773,26.965484180249284,2.660594439117929
13067031120,Cobb County,Census Tract 311.20,4408,681,1580,1730,12,217,2,34,152,35.84392014519056,39.24682395644283,15.449183303085299,4.922867513611616
13067031121,Cobb County,Census Tract 311.21,2788,338,822,1201,3,278,4,19,123,29.483500717360116,43.07747489239598,12.12338593974175,9.971305595408895
13067031122,Cobb County,Census Tract 311.22,2960,317,1345,1042,0,93,1,29,133,45.439189189189186,35.2027027027027,10.70945945945946,3.1418918918918917
13067031207,Cobb County,Census Tract 312.07,5182,401,2448,1650,9,438,1,21,214,47.24044770358935,31.84098803550753,7.738324971053648,8.452335005789271
13067031209,Cobb County,Census Tract 312.09,4719,275,3059,767,5,372,0,27,214,64.82305573214664,16.2534435261708,5.827505827505827,7.8830260648442465
13067031212,Cobb County,Census Tract 312.12,2456,72,2189,67,0,67,0,1,60,89.12866449511401,2.728013029315961,2.9315960912052117,2.728013029315961
13067031213,Cobb County,Census Tract 312.13,2532,124,1236,987,5,72,0,7,101,48.81516587677725,38.981042654028435,4.897314375987362,2.843601895734597
13067031214,Cobb County,Census Tract 312.14,3575,222,1239,1727,13,136,2,41,195,34.65734265734265,48.30769230769231,6.20979020979021,3.804195804195804
13067031215,Cobb County,Census Tract 312.15,4724,317,1756,2057,8,337,0,39,210,37.17188823031329,43.54360711261643,6.710414902624893,7.1337849280270955
13067031216,Cobb County,Census Tract 312.16,2835,156,1083,726,4,739,0,22,105,38.2010582010582,25.608465608465607,5.502645502645502,26.06701940035273
13067031217,Cobb County,Census Tract 312.17,4098,303,1495,1164,3,942,0,39,152,36.481210346510494,28.40409956076135,7.393850658857979,22.986822840409957
13067031218,Cobb County,Census Tract 312.18,2206,175,1063,743,2,116,0,24,83,48.18676337262013,33.68087035358114,7.932910244786945,5.258386219401632
13067031219,Cobb County,Census Tract 312.19,2028,141,643,1079,0,57,2,16,90,31.70611439842209,53.205128205128204,6.952662721893491,2.8106508875739644
13067031220,Cobb County,Census Tract 312.20,2878,261,1177,1130,3,131,1,31,144,40.89645587213342,39.263377345378736,9.068797776233495,4.551772063933287
13067031221,Cobb County,Census Tract 312.21,3488,233,1356,1357,1,322,0,38,181,38.87614678899082,38.90481651376147,6.680045871559632,9.23165137614679
13067031306,Cobb County,Census Tract 313.06,4176,995,1154,1752,11,32,0,25,207,27.634099616858236,41.95402298850575,23.826628352490424,0.7662835249042145
13067031308,Cobb County,Census Tract 313.08,5287,2063,1044,1958,8,36,0,35,143,19.746548136939662,37.034234915831284,39.02023832040855,0.6809154529979194
13067031314,Cobb County,Census Tract 313.14,5262,371,1474,2983,3,182,0,43,206,28.01216267578867,56.689471683770435,7.0505511212466745,3.458760927404029
13067031315,Cobb County,Census Tract 313.15,4934,312,2332,1783,5,281,0,25,196,47.26388325901905,36.137008512363195,6.3234698013781925,5.695176327523307
13067031316,Cobb County,Census Tract 313.16,5793,1171,1067,3136,6,144,2,42,225,18.418781287761092,54.13430001726221,20.214051441394787,2.4857586742620406
